Bilbao Airport,"Spain","BIO",43.30110168457031,-2.9106099605560303
Barcelona International Airport,"Spain","BCN",41.2971,2.07846
Badajoz Airport,"Spain","BJZ",38.891300201416016,-6.8213300704956055
A Coruña Airport,"Spain","LCG",43.302101,-8.37726
Girona Airport,"Spain","GRO",41.901000977,2.7605500221
Federico Garcia Lorca Airport,"Spain","GRX",37.18870162963867,-3.777359962463379
Ibiza Airport,"Spain","IBZ",38.872898101800004,1.3731199502899998
Jerez Airport,"Spain","XRY",36.744598388671875,-6.060110092163086
San Javier Airport,"Spain","MJV",37.775001525878906,-0.8123890161514282
Adolfo Suárez Madrid–Barajas Airport,"Spain","MAD",40.471926,-3.56264
Málaga Airport,"Spain","AGP",36.67490005493164,-4.499110221862793
Menorca Airport,"Spain","MAH",39.86259841918945,4.218649864196777
Moron Air Base,"Spain","OZP",37.17490005493164,-5.615940093994141
Pamplona Airport,"Spain","PNA",42.77000045776367,-1.6463299989700317
Reus Air Base,"Spain","REU",41.14739990234375,1.1671700477600098
Rota Naval Station Airport,"Spain","ROZ",36.645198822,-6.34946012497
Salamanca Airport,"Spain","SLM",40.95209884643555,-5.501989841461182
San Sebastian Airport,"Spain","EAS",43.35649871826172,-1.7906099557876587
Santiago de Compostela Airport,"Spain","SCQ",42.89630126953125,-8.415140151977539
Pirineus - la Seu d'Urgel Airport,"Spain","LEU",42.3386,1.40917
Torrejón Airport,"Spain","TOJ",40.496700286865234,-3.4458699226379395
Valencia Airport,"Spain","VLC",39.4893,-0.481625
Valladolid Airport,"Spain","VLL",41.7061004639,-4.85194015503
Vitoria/Foronda Airport,"Spain","VIT",42.8828010559082,-2.7244699001312256
Vigo Airport,"Spain","VGO",42.2318000793457,-8.62677001953125
Santander Airport,"Spain","SDR",43.427101135253906,-3.82000994682312
Zaragoza Air Base,"Spain","ZAZ",41.66619873046875,-1.0415500402450562
Sevilla Airport,"Spain","SVQ",37.417999267578125,-5.8931097984313965
Calais-Dunkerque Airport,"France","CQF",50.962100982666016,1.954759955406189
Albert-Bray Airport,"France","BYF",49.9715003967,2.69765996933
Le Touquet-Côte d'Opale Airport,"France","LTQ",50.517398834228516,1.6205899715423584
Valenciennes-Denain Airport,"France","XVS",50.325801849365234,3.4612600803375244
Agen-La Garenne Airport,"France","AGF",44.17470169067383,0.5905560255050659
Bordeaux-Mérignac Airport,"France","BOD",44.828300476100004,-0.715556025505
Bergerac-Roumanière Airport,"France","EGC",44.82529830932617,0.5186110138893127
Cognac-Châteaubernard (BA 709) Air Base,"France","CNG",45.65829849243164,-0.3174999952316284
Poitiers-Biard Airport,"France","PIS",46.58769989013672,0.30666598677635193
Montluçon-Guéret Airport,"France","MCU",46.222599029541016,2.363960027694702
Limoges Airport,"France","LIG",45.86280059814453,1.1794400215148926
Niort-Souché Airport,"France","NIT",46.313477,-0.394529
Toulouse-Blagnac Airport,"France","TLS",43.629101,1.36382
Pau Pyrénées Airport,"France","PUF",43.380001068115234,-0.41861099004745483
Tarbes-Lourdes-Pyrénées Airport,"France","LDE",43.1786994934082,-0.006438999902456999
Angoulême-Brie-Champniers Airport,"France","ANG",45.72919845581055,0.22145600616931915
Brive Souillac Airport,"France","BVE",45.039722,1.485556
Périgueux-Bassillac Airport,"France","PGX",45.19810104370117,0.815555989742279
Biarritz-Anglet-Bayonne Airport,"France","BIQ",43.4683333,-1.5311111
Cahors-Lalbenque Airport,"France","ZAO",44.35139846801758,1.4752800464630127
Albi-Le Séquestre Airport,"France","LBI",43.91389846801758,2.1130599975585938
Castres-Mazamet Airport,"France","DCM",43.55630111694336,2.289180040359497
Rodez-Marcillac Airport,"France","RDZ",44.407901763916016,2.4826700687408447
Royan-Médis Airport,"France","RYN",45.62810134887695,-0.9725000262260437
Montauban Airport,"France","XMW",44.025699615478516,1.3780399560928345
Rochefort-Saint-Agnant (BA 721) Airport,"France","RCO",45.88779830932617,-0.9830560088157654
Colmar-Houssen Airport,"France","CMR",48.109901428222656,7.359010219573975
Dole-Tavaux Airport,"France","DLE",47.042686,5.435063
Aubenas-Ardèche Méridional Airport,"France","OBS",44.544203,4.372192
Le Puy-Loudes Airport,"France","LPY",45.0806999206543,3.762890100479126
Metz-Nancy-Lorraine Airport,"France","ETZ",48.9821014404,6.25131988525
Bastia-Poretta Airport,"France","BIA",42.55270004272461,9.48373031616211
Calvi-Sainte-Catherine Airport,"France","CLY",42.5244444,8.7930556
Figari Sud-Corse Airport,"France","FSC",41.5005989074707,9.097780227661133
Ajaccio-Napoléon Bonaparte Airport,"France","AJA",41.92359924316406,8.8029203414917
Propriano Airport,"France","PRP",41.66059875488281,8.889749526977539
Solenzara (BA 126) Air Base,"France","SOZ",41.924400329589844,9.406000137329102
Auxerre-Branches Airport,"France","AUF",47.85020065307617,3.497109889984131
Chambéry-Savoie Airport,"France","CMF",45.638099670410156,5.880229949951172
Clermont-Ferrand Auvergne Airport,"France","CFE",45.7867012024,3.1691699028
Bourges Airport,"France","BOU",47.058101654052734,2.3702800273895264
Annemasse Airport,"France","QNJ",46.1920013428,6.268390178680001
Lyon Saint-Exupéry Airport,"France","LYS",45.725556,5.081111
Saint-Yan Airport,"France","SYT",46.412498474121094,4.0132598876953125
Roanne-Renaison Airport,"France","RNE",46.05830001831055,4.001389980316162
Annecy-Haute-Savoie-Mont Blanc Airport,"France","NCY",45.9308333,6.1063889
Grenoble-Isère Airport,"France","GNB",45.36289978027344,5.329370021820068
Valence-Chabeuil Airport,"France","VAF",44.9216,4.9699
Vichy-Charmeil Airport,"France","VHY",46.169700622558594,3.4037399291992188
Aurillac Airport,"France","AUR",44.89139938354492,2.4219400882720947
Châteauroux-Déols ,"France","CHR",46.860278,1.721111
Lyon-Bron Airport,"France","LYN",45.72719955444336,4.944270133972168
Cannes-Mandelieu Airport,"France","CEQ",43.542,6.95348
Saint-Étienne-Bouthéon Airport,"France","EBU",45.54059982299805,4.296390056610107
Carcassonne Airport,"France","CCF",43.215999603271484,2.3063199520111084
Marseille Provence Airport,"France","MRS",43.439271922,5.22142410278
Nice-Côte d'Azur Airport,"France","NCE",43.6584014893,7.215869903560001
Orange-Caritat (BA 115) Air Base,"France","XOG",44.140499114990234,4.866720199584961
Perpignan-Rivesaltes (Llabanère) Airport,"France","PGF",42.74039840698242,2.8706700801849365
Le Castellet Airport,"France","CTT",43.252498626708984,5.785190105438232
Montpellier-Méditerranée Airport,"France","MPL",43.57619857788086,3.96301007270813
Béziers-Vias Airport,"France","BZR",43.32350158691406,3.3538999557495117
Avignon-Caumont Airport,"France","AVN",43.90729904174805,4.901830196380615
Mende-Brenoux Airfield,"France","MEN",44.502102,3.53282
Paris Beauvais Tillé Airport,"France","BVA",49.45439910888672,2.1127800941467285
Évreux-Fauville (BA 105) Air Base,"France","EVX",49.02870178222656,1.2198599576950073
Le Havre Octeville Airport,"France","LEH",49.53390121459961,0.08805599808692932
Abbeville,"France","XAB",50.143501,1.831891
Orléans-Bricy (BA 123) Air Base,"France","ORE",47.9878005981,1.7605600357100002
Châlons-Vatry Airport,"France","XCR",48.7733333333,4.206111111
Rouen Airport,"France","URO",49.38420104980469,1.1748000383377075
Tours-Val-de-Loire Airport,"France","TUF",47.4322013855,0.727605998516
Cholet Le Pontreau Airport,"France","CET",47.08209991455078,-0.8770639896392822
Laval-Entrammes Airport,"France","LVA",48.03139877319336,-0.7429860234260559
Paris-Le Bourget Airport,"France","LBG",48.969398498535156,2.441390037536621
Creil Air Base,"France","CSF",49.253501892089844,2.5191400051116943
Charles de Gaulle International Airport,"France","CDG",49.012798,2.55
Toussus-le-Noble Airport,"France","TNF",48.75189971923828,2.1061899662017822
Paris-Orly Airport,"France","ORY",48.7233333,2.3794444
Pontoise - Cormeilles-en-Vexin Airport,"France","POX",49.096667,2.040833
Villacoublay-Vélizy (BA 107) Air Base,"France","VIY",48.7741667,2.1916667
Nevers-Fourchambault Airport,"France","NVS",47.002601623535156,3.1133298873901367
Maubeuge-Élesmes Airport,"France","XME",50.31050109863281,4.033120155334473
Lille-Lesquin Airport,"France","LIL",50.563332,3.086886
Merville-Calonne Airport,"France","HZB",50.61840057373047,2.642240047454834
Charleville-Mézières Airport,"France","XCZ",49.78390121459961,4.647079944610596
Brest Bretagne Airport,"France","BES",48.447898864746094,-4.418540000915527
Cherbourg-Maupertus Airport,"France","CER",49.65010070800781,-1.4702800512313843
Dinard-Pleurtuit-Saint-Malo Airport,"France","DNR",48.58769989013672,-2.0799601078033447
La Baule-Escoublac Airport,"France","LBY",47.289398193359375,-2.3463900089263916
Granville Airport,"France","GFR",48.88309860229492,-1.564170002937317
Deauville-Saint-Gatien Airport,"France","DOL",49.3652992249,0.154305994511
Lorient South Brittany (Bretagne Sud) Airport,"France","LRT",47.76060104370117,-3.440000057220459
La Roche-sur-Yon Airport,"France","EDM",46.701900482177734,-1.3786300420761108
Landivisiau Air Base,"France","LDV",48.53030014038086,-4.151639938354492
Caen-Carpiquet Airport,"France","CFR",49.173301696777344,-0.44999998807907104
Le Mans-Arnage Airport,"France","LME",47.94860076904297,0.20166699588298798
Rennes-Saint-Jacques Airport,"France","RNS",48.069499969499994,-1.73478996754
Lannion-Côte de Granit Airport,"France","LAI",48.754398,-3.47166
Quimper-Cornouaille Airport,"France","UIP",47.974998474121094,-4.167789936065674
Nantes Atlantique Airport,"France","NTE",47.153198242200006,-1.61073005199
Saint-Brieuc-Armor Airport,"France","SBK",48.5378,-2.85444
Morlaix-Ploujean Airport,"France","MXN",48.6031990051,-3.81577992439
Vannes-Meucon Airport,"France","VNE",47.72330093383789,-2.718559980392456
Saint-Nazaire-Montoir Airport,"France","SNR",47.3105556,-2.1566667
EuroAirport Basel-Mulhouse-Freiburg Airport,"France","BSL",47.59,7.5291667
Dijon-Bourgogne Airport,"France","DIJ",47.268902,5.09
Metz-Frescaty (BA 128) Air Base,"France","MZM",49.07170104980469,6.131669998168945
Épinal-Mirecourt Airport,"France","EPL",48.325001,6.06998
Nancy-Essey Airport,"France","ENC",48.692100524902344,6.230460166931152
Reims-Champagne (BA 112) Air Base,"France","RHE",49.310001,4.05
Strasbourg Airport,"France","SXB",48.538299560546875,7.628230094909668
Toulon-Hyères Airport,"France","TLN",43.0973014832,6.14602994919
Nîmes-Arles-Camargue Airport,"France","FNI",43.75740051269531,4.4163498878479
Miquelon Airport,"Saint Pierre and Miquelon","MQC",47.095500946,-56.3802986145
St Pierre Airport,"Saint Pierre and Miquelon","FSP",46.762901306152344,-56.173099517822266
Andravida Air Base,"Greece","PYR",37.9207,21.292601
Agrinion Air Base,"Greece","AGQ",38.602001,21.3512001
Dimokritos Airport,"Greece","AXD",40.855899810791016,25.956300735473633
Nea Anchialos Airport,"Greece","VOL",39.219600677490234,22.794300079345703
Chios Island National Airport,"Greece","JKH",38.34320068359375,26.140600204467773
Ioannina Airport,"Greece","IOA",39.6963996887207,20.822500228881836
Heraklion International Nikos Kazantzakis Airport,"Greece","HER",35.3396987915,25.180299758900002
Kastoria National Airport,"Greece","KSO",40.4463005066,21.2821998596
Kithira Airport,"Greece","KIT",36.2742996216,23.0170001984
Kefallinia Airport,"Greece","EFL",38.12009811401367,20.500499725341797
Kalamata Airport,"Greece","KLX",37.06829833984375,22.02549934387207
Kos Airport,"Greece","KGS",36.79330062866211,27.091699600219727
Karpathos Airport,"Greece","AOK",35.4213981628418,27.145999908447266
Ioannis Kapodistrias International Airport,"Greece","CFU",39.601898193359375,19.911699295043945
Kasos Airport,"Greece","KSJ",35.4213981628,26.909999847399998
Alexander the Great International Airport,"Greece","KVA",40.913299560546875,24.619199752807617
Filippos Airport,"Greece","KZI",40.28609848022461,21.84079933166504
Leros Airport,"Greece","LRS",37.184898,26.800301
Limnos Airport,"Greece","LXS",39.917098999,25.236299514799995
Larisa Airport,"Greece","LRA",39.650253,22.4655
Mikonos Airport,"Greece","JMK",37.43510055541992,25.348100662231445
Mytilene International Airport,"Greece","MJT",39.0567016602,26.5983009338
Aktion National Airport,"Greece","PVK",38.925498962402344,20.765300750732422
Diagoras Airport,"Greece","RHO",36.405399322509766,28.086200714111328
Araxos Airport,"Greece","GPA",38.1511,21.4256
Chania International Airport,"Greece","CHQ",35.531700134277344,24.149700164794922
Skiathos Island National Airport,"Greece","JSI",39.177101135253906,23.503700256347656
Samos Airport,"Greece","SMI",37.689998626708984,26.911699295043945
Sparti Airport,"Greece","SPJ",36.973899841308594,22.52630043029785
Santorini Airport,"Greece","JTR",36.399200439453125,25.479299545288086
Sitia Airport,"Greece","JSH",35.21609878540039,26.101299285888672
Skiros Airport,"Greece","SKU",38.9676017761,24.4871997833
Thessaloniki Macedonia International Airport,"Greece","SKG",40.51969909667969,22.97089958190918
Zakynthos International Airport ,"Greece","ZTH",37.7509,20.8843
Budapest Liszt Ferenc International Airport,"Hungary","BUD",47.42976,19.261093
Debrecen International Airport,"Hungary","DEB",47.48889923095703,21.615299224853516
Crotone Airport,"Italy","CRV",38.9972,17.0802
Bari Karol Wojtyła Airport,"Italy","BRI",41.138901,16.760599
Foggia ,"Italy","FOG",41.432899,15.535
Taranto-Grottaglie ,"Italy","TAR",40.517502,17.4032
Lecce Galatina Air Base,"Italy","LCC",40.239201,18.133301
Pescara International Airport,"Italy","PSR",42.431702,14.1811
Brindisi – Salento Airport,"Italy","BDS",40.6576,17.947001
Lamezia Terme Airport,"Italy","SUF",38.905399,16.2423
Catania-Fontanarossa Airport,"Italy","CTA",37.466801,15.0664
Lampedusa Airport,"Italy","LMP",35.497898,12.6181
Pantelleria Airport,"Italy","PNL",36.816502,11.9689
Falcone–Borsellino Airport,"Italy","PMO",38.175999,13.091
Reggio Calabria Airport,"Italy","REG",38.071201,15.6516
Vincenzo Florio Airport Trapani-Birgi,"Italy","TPS",37.9114,12.488
Sigonella Navy Air Base,"Italy","NSY",37.401699,14.9224
Alghero-Fertilia Airport,"Italy","AHO",40.632099,8.29077
Decimomannu Air Base,"Italy","DCI",39.354198,8.97248
Cagliari Elmas Airport,"Italy","CAG",39.251499,9.05428
Olbia Costa Smeralda Airport,"Italy","OLB",40.898701,9.51763
Tortolì Airport,"Italy","TTB",39.9188,9.68298
Malpensa International Airport,"Italy","MXP",45.6306,8.72811
Il Caravaggio International Airport,"Italy","BGY",45.673901,9.70417
Turin Airport,"Italy","TRN",45.200802,7.64963
Villanova D'Albenga International Airport,"Italy","ALL",44.050598,8.12743
Genoa Cristoforo Colombo Airport,"Italy","GOA",44.4133,8.8375
Milano Linate Airport,"Italy","LIN",45.445099,9.27674
Parma Airport,"Italy","PMF",44.824501,10.2964
Cuneo International Airport,"Italy","CUF",44.547001,7.62322
Aviano Air Base,"Italy","AVB",46.031898,12.596503
Bolzano Airport,"Italy","BZO",46.460201,11.3264
Bologna Guglielmo Marconi Airport,"Italy","BLQ",44.5354,11.2887
Treviso-Sant'Angelo Airport,"Italy","TSF",45.648399,12.1944
Forlì Airport,"Italy","FRL",44.194801,12.0701
Brescia Airport,"Italy","VBS",45.428902,10.3306
Trieste–Friuli Venezia Giulia Airport,"Italy","TRS",45.827499,13.4722
Federico Fellini International Airport,"Italy","RMI",44.020302,12.6117
Vicenza Airport,"Italy","VIC",45.573399,11.5295
Padova Airport,"Italy","QPA",45.395802,11.8479
Verona Villafranca Airport,"Italy","VRN",45.395699,10.8885
Venice Marco Polo Airport,"Italy","VCE",45.505299,12.3519
Siena-Ampugnano Airport,"Italy","SAY",43.256302,11.255
Ciampino–G. B. Pastine International Airport,"Italy","CIA",41.7994,12.5949
Leonardo da Vinci–Fiumicino Airport,"Italy","FCO",41.8002778,12.2388889
Marina Di Campo Airport,"Italy","EBA",42.7603,10.2394
Latina Air Base,"Italy","QLT",41.5424,12.909
Naples International Airport,"Italy","NAP",40.886002,14.2908
Pisa International Airport,"Italy","PSA",43.683899,10.3927
Peretola Airport,"Italy","FLR",43.810001,11.2051
Grosseto Air Base,"Italy","GRS",42.759701,11.0719
Perugia San Francesco d'Assisi – Umbria International Airport,"Italy","PEG",43.095901,12.5132
Ljubljana Jože Pučnik Airport,"Slovenia","LJU",46.223701,14.4576
Maribor Airport,"Slovenia","MBX",46.47990036010742,15.686100006103516
Portoroz Airport,"Slovenia","POW",45.4734001159668,13.614999771118164
Kunovice Airport,"Czech Republic","UHE",49.02939987182617,17.439699172973633
Karlovy Vary International Airport,"Czech Republic","KLV",50.202999114990234,12.914999961853027
Ostrava Leos Janáček Airport,"Czech Republic","OSR",49.6963005065918,18.111099243164062
Pardubice Airport,"Czech Republic","PED",50.01340103149414,15.73859977722168
Přerov Air Base,"Czech Republic","PRV",49.42580032348633,17.404699325561523
Václav Havel Airport Prague,"Czech Republic","PRG",50.1008,14.26
Brno-Tuřany Airport,"Czech Republic","BRQ",49.15129852294922,16.694400787353516
Vodochody Airport,"Czech Republic","VOD",50.216599,14.3958
Ben Gurion International Airport,"Israel","TLV",32.01139831542969,34.88669967651367
Beersheba (Teyman) Airport,"Israel","BEV",31.287000656128,34.722999572754
Eilat Airport,"Israel","ETH",29.56130027770996,34.96009826660156
Ein Yahav Airfield,"Israel","EIY",30.621700286865234,35.20330047607422
Haifa International Airport,"Israel","HFA",32.80939865112305,35.04309844970703
Ben Ya'akov Airport,"Israel","RPN",32.98099899291992,35.5718994140625
Bar Yehuda Airfield,"Israel","MTZ",31.32819938659668,35.38859939575195
Nevatim Air Base,"Israel","VTM",31.208299636799996,35.012298584
Ovda International Airport,"Israel","VDA",29.94029998779297,34.93579864501953
Ramon Air Base,"Israel","MIP",30.776100158691406,34.66669845581055
Sde Dov Airport,"Israel","SDV",32.11470031738281,34.78219985961914
Malta International Airport,"Malta","MLA",35.857498,14.4775
Graz Airport,"Austria","GRZ",46.9911003112793,15.439599990844727
Innsbruck Airport,"Austria","INN",47.260201,11.344
Linz Hörsching Airport,"Austria","LNZ",48.2332,14.1875
Salzburg Airport,"Austria","SZG",47.793300628699996,13.0043001175
Vienna International Airport,"Austria","VIE",48.110298156738,16.569700241089
Alverca Air Base,"Portugal","AVR",38.883301,-9.0301
Santa Maria Airport,"Portugal","SMA",36.97140121459961,-25.17060089111328
Bragança Airport,"Portugal","BGC",41.8578,-6.70713
Beja Airport / Airbase,"Portugal","BYJ",38.078899,-7.9324
Braga Municipal Aerodrome,"Portugal","BGZ",41.5871009827,-8.445139884949999
Cascais Airport,"Portugal","CAT",38.724998,-9.35523
Flores Airport,"Portugal","FLW",39.455299377441406,-31.131399154663086
Faro Airport,"Portugal","FAO",37.0144004822,-7.96590995789
Graciosa Airport,"Portugal","GRW",39.092201232910156,-28.029800415039062
Horta Airport,"Portugal","HOR",38.519901275634766,-28.715900421142578
Lajes Airport,"Portugal","TER",38.761799,-27.090799
Monte Real Air Base,"Portugal","QLR",39.828335,-8.8875
João Paulo II Airport,"Portugal","PDL",37.7411994934,-25.6979007721
Pico Airport,"Portugal","PIX",38.554298,-28.441299
Portimão Airport,"Portugal","PRM",37.1493,-8.58396
Francisco de Sá Carneiro Airport,"Portugal","OPO",41.2481002808,-8.68138980865
Porto Santo Airport,"Portugal","PXO",33.0733985901,-16.3500003815
Humberto Delgado Airport (Lisbon Portela Airport),"Portugal","LIS",38.7813,-9.13592
São Jorge Airport,"Portugal","SJZ",38.66550064086914,-28.175800323486328
Vila Real Airport,"Portugal","VRL",41.2743,-7.72047
Aerodromo Goncalves Lobato (Viseu Airport),"Portugal","VSE",40.725498,-7.88899
Mostar International Airport,"Bosnia and Herzegovina","OMO",43.282901763916016,17.84589958190918
Sarajevo International Airport,"Bosnia and Herzegovina","SJJ",43.82460021972656,18.331499099731445
Arad International Airport,"Romania","ARW",46.17660140991211,21.261999130249023
Bacău Airport,"Romania","BCM",46.52190017700195,26.91029930114746
Tautii Magheraus Airport,"Romania","BAY",47.65840148925781,23.469999313354492
Băneasa International Airport,"Romania","BBU",44.50320053100586,26.102100372314453
Mihail Kogălniceanu International Airport,"Romania","CND",44.36220169067383,28.488300323486328
Cluj-Napoca International Airport,"Romania","CLJ",46.78519821166992,23.686199188232422
Caransebeş Airport,"Romania","CSB",45.41999816894531,22.253299713134766
Craiova Airport,"Romania","CRA",44.31809997558594,23.888599395751953
Iaşi Airport,"Romania","IAS",47.17850112915039,27.6205997467041
Oradea International Airport,"Romania","OMR",47.025299072265625,21.90250015258789
Henri Coandă International Airport,"Romania","OTP",44.5711111,26.085
Sibiu International Airport,"Romania","SBZ",45.78559875488281,24.091299057006836
Satu Mare Airport,"Romania","SUJ",47.70330047607422,22.885700225830078
Suceava Stefan cel Mare Airport,"Romania","SCV",47.6875,26.35409927368164
Tulcea Airport,"Romania","TCE",45.0625,28.71430015563965
Transilvania Târgu Mureş International Airport,"Romania","TGM",46.46770095825195,24.412500381469727
Timişoara Traian Vuia Airport,"Romania","TSR",45.809898376464844,21.337900161743164
Geneva Cointrin International Airport,"Switzerland","GVA",46.23809814453125,6.108950138092041
Sion Airport,"Switzerland","SIR",46.219600677500004,7.326759815220001
Emmen Air Base,"Switzerland","EML",47.092444,8.305184
Lugano Airport,"Switzerland","LUG",46.00429916379999,8.9105796814
Bern Belp Airport,"Switzerland","BRN",46.914100647,7.497149944309999
Grenchen Airport,"Switzerland","ZHI",47.181599,7.41719
Zürich Airport,"Switzerland","ZRH",47.464699,8.54917
St Gallen Altenrhein Airport,"Switzerland","ACH",47.4850006104,9.560770034789998
Samedan Airport,"Switzerland","SMV",46.53409957885742,9.884110450744629
Esenboğa International Airport,"Turkey","ESB",40.128101348899996,32.995098114
Etimesgut Air Base,"Turkey","ANK",39.949798584,32.6885986328
Adana Airport,"Turkey","ADA",36.9822006226,35.280399322499996
İncirlik Air Base,"Turkey","UAB",37.002101898199996,35.4258995056
Afyon Airport,"Turkey","AFY",38.726398468,30.6011009216
Antalya International Airport,"Turkey","AYT",36.898701,30.800501
Gaziantep International Airport,"Turkey","GZT",36.9472007751,37.4786987305
Konya Airport,"Turkey","KYA",37.979,32.561901
Amasya Merzifon Airport,"Turkey","MZH",40.829399,35.521999
Sivas Nuri Demirağ Airport,"Turkey","VAS",39.813801,36.9035
Malatya Erhaç Airport,"Turkey","MLX",38.435298919699996,38.0909996033
Kayseri Erkilet Airport,"Turkey","ASR",38.770401001,35.4953994751
Tokat Airport,"Turkey","TJK",40.307430267333984,36.367408752441406
Çardak Airport,"Turkey","DNZ",37.7855987549,29.7012996674
Atatürk International Airport,"Turkey","ISL",40.976898,28.8146
Balıkesir Merkez Airport,"Turkey","BZI",39.619300842285156,27.926000595092773
Bandırma Airport,"Turkey","BDM",40.31800079345703,27.977699279785156
Eskişehir Air Base,"Turkey","ESK",39.7840995789,30.582099914599997
Adnan Menderes International Airport,"Turkey","ADB",38.2924003601,27.156999588
Çiğli Airport,"Turkey","IGL",38.513000488299994,27.010099411
Cengiz Topel Airport,"Turkey","KCO",40.73500061035156,30.08329963684082
Dalaman International Airport,"Turkey","DLM",36.7131004333,28.7924995422
Imsık Airport,"Turkey","BXN",37.140098571777344,27.669700622558594
Elazığ Airport,"Turkey","EZS",38.6068992615,39.2914009094
Diyarbakir Airport,"Turkey","DIY",37.893901825,40.201000213600004
Erzincan Airport,"Turkey","ERC",39.7102012634,39.527000427199994
Erzurum International Airport,"Turkey","ERZ",39.9565010071,41.17020034789999
Trabzon International Airport,"Turkey","TZX",40.99509811401367,39.78969955444336
Van Ferit Melen Airport,"Turkey","VAN",38.46820068359375,43.332298278808594
Batman Airport,"Turkey","BAL",37.929000854499996,41.1166000366
Siirt Airport,"Turkey","SXZ",37.97890090942383,41.84040069580078
Bălți International Airport,"Moldova","BZY",47.843056,27.777222
Chişinău International Airport,"Moldova","KIV",46.92770004272461,28.930999755859375
Ohrid St. Paul the Apostle Airport,"Macedonia","OHD",41.18,20.7423
Skopje Alexander the Great Airport,"Macedonia","SKP",41.961601,21.621401
Gibraltar Airport,"Gibraltar","GIB",36.1511993408,-5.3496599197400005
Belgrade Nikola Tesla Airport,"Serbia","BEG",44.8184013367,20.3090991974
Nis Airport,"Serbia","INI",43.337299,21.853701
Podgorica Airport,"Montenegro","TGD",42.359402,19.2519
Priština International Airport,"Serbia","PRN",42.5728,21.035801
Tivat Airport,"Montenegro","TIV",42.404701232910156,18.72330093383789
M. R. Štefánik Airport,"Slovakia","BTS",48.17020034790039,17.21269989013672
Košice Airport,"Slovakia","KSC",48.66310119628906,21.241100311279297
Piešťany Airport,"Slovakia","PZY",48.62519836425781,17.828399658203125
Sliač Airport,"Slovakia","SLD",48.63779830932617,19.13409996032715
Poprad-Tatry Airport,"Slovakia","TAT",49.073600769,20.2411003113
North Caicos Airport,"Turks and Caicos Islands","NCA",21.9175,-71.939598
Providenciales Airport,"Turks and Caicos Islands","PLS",21.77359962463379,-72.26589965820312
South Caicos Airport,"Turks and Caicos Islands","XSC",21.515699386599998,-71.528503418
Maria Montez International Airport,"Dominican Republic","BRX",18.25149917602539,-71.12039947509766
Cabo Rojo Airport,"Dominican Republic","CBJ",17.929000854492188,-71.6447982788086
Casa De Campo International Airport,"Dominican Republic","LRM",18.450700759887695,-68.91179656982422
Punta Cana International Airport,"Dominican Republic","PUJ",18.567399978599997,-68.36340332030001
Gregorio Luperon International Airport,"Dominican Republic","POP",19.75790023803711,-70.56999969482422
Las Américas International Airport,"Dominican Republic","SDQ",18.42970085144,-69.668899536133
Cibao International Airport,"Dominican Republic","STI",19.406099319458008,-70.60469818115234
Coban Airport,"Guatemala","CBV",15.468999862670898,-90.40670013427734
La Aurora Airport,"Guatemala","GUA",14.5833,-90.527496
Retalhuleu Airport,"Guatemala","RER",14.520999908447266,-91.69730377197266
San José Airport,"Guatemala","GSJ",13.936200141899999,-90.83580017090001
Goloson International Airport,"Honduras","LCE",15.7425,-86.852997
Ramón Villeda Morales International Airport,"Honduras","SAP",15.4526,-87.923599
La Laguna Airport,"Honduras","GJA",16.4454,-85.906601
Juan Manuel Galvez International Airport,"Honduras","RTB",16.316799,-86.523003
Tela Airport,"Honduras","TEA",15.7759,-87.4758
Toncontín International Airport,"Honduras","TGU",14.06089973449707,-87.21720123291016
Trujillo Airport,"Honduras","TJI",15.9268,-85.938202
Boscobel Aerodrome,"Jamaica","OCJ",18.404199600219727,-76.96900177001953
Norman Manley International Airport,"Jamaica","KIN",17.935699462890625,-76.7874984741211
Sangster International Airport,"Jamaica","MBJ",18.503700256347656,-77.91339874267578
Ken Jones Airport,"Jamaica","POT",18.1987991333,-76.53450012210001
Tinson Pen Airport,"Jamaica","KTP",17.98859977722168,-76.82379913330078
General Juan N Alvarez International Airport,"Mexico","ACA",16.757099151611328,-99.75399780273438
Del Norte International Airport,"Mexico","NTR",25.865601,-100.237
Jesús Terán Paredo International Airport,"Mexico","AGU",21.705601,-102.318001
Bahías de Huatulco International Airport,"Mexico","HUX",15.7753,-96.262604
General Mariano Matamoros Airport,"Mexico","CVJ",18.834800720214844,-99.26129913330078
Ciudad Acuña New International Airport,"Mexico","ACN",29.332899,-101.098998
Ciudad del Carmen International Airport,"Mexico","CME",18.65369987487793,-91.79900360107422
Nuevo Casas Grandes Airport,"Mexico","NCG",30.3974,-107.875
Bachigualato Federal International Airport,"Mexico","CUL",24.7644996643,-107.474998474
Chetumal International Airport,"Mexico","CTM",18.50469970703125,-88.32679748535156
Ciudad Obregón International Airport,"Mexico","CEN",27.39259910583496,-109.83300018310547
Ingeniero Alberto Acuña Ongay International Airport,"Mexico","CPE",19.816799163800003,-90.5002975464
Abraham González International Airport,"Mexico","CJS",31.63610076904297,-106.42900085449219
General Roberto Fierro Villalobos International Airport,"Mexico","CUU",28.702899932900003,-105.964996338
General Pedro Jose Mendez International Airport,"Mexico","CVM",23.7033004761,-98.9564971924
Cozumel International Airport,"Mexico","CZM",20.52239990234375,-86.92559814453125
